longitude,latitude,dist,latlon
113.263176,23.187335,白云,"113.263176,23.187335"
113.304749,23.148035,越秀,"113.304749,23.148035"
113.336697,23.127547,天河,"113.336697,23.127547"
113.355668,23.123269,天河,"113.355668,23.123269"
113.28895700000001,23.145120000000002,越秀,"113.28895700000001,23.145120000000002"
113.30215600000001,23.054959,番禺,"113.30215600000001,23.054959"
113.210923,23.151104999999998,白云,"113.210923,23.151104999999998"
113.37426,23.012654,番禺,"113.37426,23.012654"
113.320213,23.027217999999998,番禺,"113.320213,23.027217999999998"
113.413215,23.172647,天河,"113.413215,23.172647"
113.327917,22.99111,番禺,"113.327917,22.99111"
113.50799099999999,23.179778,增城,"113.50799099999999,23.179778"
113.36216399999999,23.09667,海珠,"113.36216399999999,23.09667"
113.29868799999998,23.142576000000002,越秀,"113.29868799999998,23.142576000000002"
113.379576,23.092817,番禺,"113.379576,23.092817"
113.287124,23.130613,越秀,"113.287124,23.130613"
113.28577800000001,23.240607,白云,"113.28577800000001,23.240607"
113.338076,23.127821,天河,"113.338076,23.127821"
113.25849299999999,23.18246,白云,"113.25849299999999,23.18246"
113.29223999999999,23.129691,越秀,"113.29223999999999,23.129691"
113.300348,23.03298,番禺,"113.300348,23.03298"
113.45052199999999,23.102224,天河,"113.45052199999999,23.102224"
113.32871599999999,23.163618,天河,"113.32871599999999,23.163618"
113.458395,23.194394,增城,"113.458395,23.194394"
113.335255,23.125138,天河,"113.335255,23.125138"
113.355668,23.123269,天河,"113.355668,23.123269"
113.213652,23.144516,白云,"113.213652,23.144516"
113.296646,23.127651,越秀,"113.296646,23.127651"
113.331775,23.189029,白云,"113.331775,23.189029"
113.27303400000001,23.163872,白云,"113.27303400000001,23.163872"
113.26531399999999,23.179275,白云,"113.26531399999999,23.179275"
113.276531,23.17364,白云,"113.276531,23.17364"
113.400453,22.941855,番禺,"113.400453,22.941855"
113.57026100000002,23.137317000000003,增城,"113.57026100000002,23.137317000000003"
113.35085,23.122646,天河,"113.35085,23.122646"
113.3717,23.216972,白云,"113.3717,23.216972"
113.37781000000001,23.141962,天河,"113.37781000000001,23.141962"
113.43573799999999,23.035467,番禺,"113.43573799999999,23.035467"
113.32736000000001,23.168568,白云,"113.32736000000001,23.168568"
113.572519,23.138972,增城,"113.572519,23.138972"
113.48220900000001,22.949707999999998,番禺,"113.48220900000001,22.949707999999998"
113.36473799999999,23.156819,天河,"113.36473799999999,23.156819"
113.335952,23.109287,海珠,"113.335952,23.109287"
113.268507,23.200905,白云,"113.268507,23.200905"
113.316313,23.108886,海珠,"113.316313,23.108886"
113.330584,23.022176,番禺,"113.330584,23.022176"
113.25738,23.149193,白云,"113.25738,23.149193"
113.350246,23.192028,白云,"113.350246,23.192028"
113.213652,23.144516,白云,"113.213652,23.144516"
113.37568799999998,23.196296,白云,"113.37568799999998,23.196296"
113.31634199999999,23.153592,白云,"113.31634199999999,23.153592"
113.604271,23.145804000000002,增城,"113.604271,23.145804000000002"
113.335255,23.125138,天河,"113.335255,23.125138"
113.35905600000001,23.011876,番禺,"113.35905600000001,23.011876"
113.210834,23.181746,白云,"113.210834,23.181746"
113.294302,23.103079,海珠,"113.294302,23.103079"
113.308881,23.047489000000002,番禺,"113.308881,23.047489000000002"
113.37536899999999,23.195291,白云,"113.37536899999999,23.195291"
113.23196399999999,23.181372,白云,"113.23196399999999,23.181372"
113.29833500000001,23.229237,白云,"113.29833500000001,23.229237"
113.366831,23.173789000000003,天河,"113.366831,23.173789000000003"
113.363748,23.462562,白云,"113.363748,23.462562"
113.36574099999999,23.135116,天河,"113.36574099999999,23.135116"
113.29859099999999,23.077185999999998,海珠,"113.29859099999999,23.077185999999998"
113.280727,23.001908,番禺,"113.280727,23.001908"
113.296107,23.098301,海珠,"113.296107,23.098301"
113.49386899999999,23.177867000000003,增城,"113.49386899999999,23.177867000000003"
113.23792900000001,23.100404,荔湾,"113.23792900000001,23.100404"
113.346814,22.967518,番禺,"113.346814,22.967518"
113.308195,23.294991,白云,"113.308195,23.294991"
113.329399,23.1806,白云,"113.329399,23.1806"
113.34719,23.145276000000003,天河,"113.34719,23.145276000000003"
113.32132299999999,23.107067999999998,海珠,"113.32132299999999,23.107067999999998"
113.32566200000001,23.126293,越秀,"113.32566200000001,23.126293"
113.279008,23.130982,越秀,"113.279008,23.130982"
113.319383,23.027318,番禺,"113.319383,23.027318"
113.39941599999999,23.144624,天河,"113.39941599999999,23.144624"
113.36436100000002,22.911981,番禺,"113.36436100000002,22.911981"
113.279946,23.267619,白云,"113.279946,23.267619"
113.244405,23.125836,荔湾,"113.244405,23.125836"
113.346709,23.128562,天河,"113.346709,23.128562"
113.34175400000001,23.09506,海珠,"113.34175400000001,23.09506"
113.36892399999999,23.463734,白云,"113.36892399999999,23.463734"
113.26122600000001,23.14057,越秀,"113.26122600000001,23.14057"
113.33316299999998,23.033832999999998,番禺,"113.33316299999998,23.033832999999998"
113.531158,23.217363,增城,"113.531158,23.217363"
113.822594,23.280435999999998,增城,"113.822594,23.280435999999998"
113.32834299999999,23.280517,白云,"113.32834299999999,23.280517"
113.22175,23.069031,荔湾,"113.22175,23.069031"
113.549699,22.826349,南沙,"113.549699,22.826349"
113.32834299999999,23.280517,白云,"113.32834299999999,23.280517"
113.331676,23.135627,天河,"113.331676,23.135627"
113.36168400000001,23.038135999999998,番禺,"113.36168400000001,23.038135999999998"
113.50799099999999,23.179778,增城,"113.50799099999999,23.179778"
113.262394,23.112133,海珠,"113.262394,23.112133"
113.41038999999999,23.131859,天河,"113.41038999999999,23.131859"
113.297877,23.072644,海珠,"113.297877,23.072644"
113.350792,23.147644,天河,"113.350792,23.147644"
113.384511,23.170501,天河,"113.384511,23.170501"
113.32136799999999,23.132699,越秀,"113.32136799999999,23.132699"
113.331775,23.189029,白云,"113.331775,23.189029"
113.333373,23.029657,番禺,"113.333373,23.029657"
113.272958,23.178453,白云,"113.272958,23.178453"
113.48220900000001,22.949707999999998,番禺,"113.48220900000001,22.949707999999998"
113.41012,23.120274,天河,"113.41012,23.120274"
113.37636499999999,23.088852,番禺,"113.37636499999999,23.088852"
113.400199,23.132578,天河,"113.400199,23.132578"
113.38479199999999,23.137159,天河,"113.38479199999999,23.137159"
113.363748,23.462562,白云,"113.363748,23.462562"
113.45231399999999,23.102822,天河,"113.45231399999999,23.102822"
113.604271,23.145804000000002,增城,"113.604271,23.145804000000002"
113.282954,23.189345,白云,"113.282954,23.189345"
113.32861499999999,23.200654999999998,白云,"113.32861499999999,23.200654999999998"
113.225822,23.156323,白云,"113.225822,23.156323"
113.331753,22.9633,番禺,"113.331753,22.9633"
113.365677,23.145626,天河,"113.365677,23.145626"
113.49386899999999,23.177867000000003,增城,"113.49386899999999,23.177867000000003"
113.333228,23.025779999999997,番禺,"113.333228,23.025779999999997"
113.22178500000001,23.069076000000003,荔湾,"113.22178500000001,23.069076000000003"
113.64456899999999,23.132510999999997,增城,"113.64456899999999,23.132510999999997"
113.204555,23.167569,白云,"113.204555,23.167569"
113.34413500000001,23.14099,天河,"113.34413500000001,23.14099"
113.406379,23.126321,天河,"113.406379,23.126321"
113.281833,23.130506,越秀,"113.281833,23.130506"
113.366409,23.134098,天河,"113.366409,23.134098"
113.376112,23.139871,天河,"113.376112,23.139871"
113.32440700000001,23.124074,越秀,"113.32440700000001,23.124074"
113.22175,23.069031,荔湾,"113.22175,23.069031"
113.55143600000001,22.801919,南沙,"113.55143600000001,22.801919"
113.219802,23.072054,荔湾,"113.219802,23.072054"
113.36366000000001,22.918489,番禺,"113.36366000000001,22.918489"
113.57026100000002,23.137317000000003,增城,"113.57026100000002,23.137317000000003"
113.286156,23.144970999999998,越秀,"113.286156,23.144970999999998"
113.48220900000001,22.949707999999998,番禺,"113.48220900000001,22.949707999999998"
113.215947,23.153044,白云,"113.215947,23.153044"
113.314379,23.053117,番禺,"113.314379,23.053117"
113.325828,23.146535,天河,"113.325828,23.146535"
113.501033,23.447717,从化,"113.501033,23.447717"
113.286188,23.217774,白云,"113.286188,23.217774"
113.50799099999999,23.179778,增城,"113.50799099999999,23.179778"
113.32351200000001,22.966835999999997,番禺,"113.32351200000001,22.966835999999997"
113.296646,23.127651,越秀,"113.296646,23.127651"
113.28069199999999,23.183487,白云,"113.28069199999999,23.183487"
113.263117,23.178082999999997,白云,"113.263117,23.178082999999997"
113.618229,23.134954,增城,"113.618229,23.134954"
113.33632,23.121668,天河,"113.33632,23.121668"
113.26402,23.206519,白云,"113.26402,23.206519"
113.274166,23.172506,白云,"113.274166,23.172506"
113.334604,23.200253,白云,"113.334604,23.200253"
113.210043,23.198945000000002,白云,"113.210043,23.198945000000002"
113.31571299999999,23.12451,越秀,"113.31571299999999,23.12451"
113.210043,23.198945000000002,白云,"113.210043,23.198945000000002"
113.30726899999999,23.152545,越秀,"113.30726899999999,23.152545"
113.53884,22.800968,南沙,"113.53884,22.800968"
113.27623700000001,23.172302,白云,"113.27623700000001,23.172302"
113.30306499999999,23.126360000000002,越秀,"113.30306499999999,23.126360000000002"
113.295353,23.128789,越秀,"113.295353,23.128789"
113.337326,23.18648,白云,"113.337326,23.18648"
113.268375,23.251451,白云,"113.268375,23.251451"
113.338076,23.127821,天河,"113.338076,23.127821"
113.599025,23.131439,增城,"113.599025,23.131439"
113.848422,23.287082,增城,"113.848422,23.287082"
113.321997,23.02393,番禺,"113.321997,23.02393"
113.37114299999999,22.961413,番禺,"113.37114299999999,22.961413"
113.337051,23.152801999999998,天河,"113.337051,23.152801999999998"
113.241212,23.137263,荔湾,"113.241212,23.137263"
113.314458,23.031259,番禺,"113.314458,23.031259"
113.262174,23.206871,白云,"113.262174,23.206871"
113.276583,23.128988,越秀,"113.276583,23.128988"
113.34803799999999,23.124057,天河,"113.34803799999999,23.124057"
113.48220900000001,22.949707999999998,番禺,"113.48220900000001,22.949707999999998"
113.377126,22.943593,番禺,"113.377126,22.943593"
113.364302,23.128054000000002,天河,"113.364302,23.128054000000002"
113.280019,23.07161,海珠,"113.280019,23.07161"
113.29980400000001,23.076164000000002,海珠,"113.29980400000001,23.076164000000002"
113.23076499999999,23.136981,荔湾,"113.23076499999999,23.136981"
113.33316299999998,23.033832999999998,番禺,"113.33316299999998,23.033832999999998"
113.28076899999999,23.145651,越秀,"113.28076899999999,23.145651"
113.52541799999999,23.116857,增城,"113.52541799999999,23.116857"
113.35864299999999,22.917682,番禺,"113.35864299999999,22.917682"
113.25964499999999,23.131182,荔湾,"113.25964499999999,23.131182"
113.45648899999999,23.101372,天河,"113.45648899999999,23.101372"
113.25963999999999,23.201452,白云,"113.25963999999999,23.201452"
113.297886,23.092267,海珠,"113.297886,23.092267"
113.60030800000001,23.130957000000002,增城,"113.60030800000001,23.130957000000002"
113.373425,22.94044,番禺,"113.373425,22.94044"
113.328222,23.066001999999997,海珠,"113.328222,23.066001999999997"
113.24986000000001,23.135832999999998,荔湾,"113.24986000000001,23.135832999999998"
113.31427099999999,23.089791,海珠,"113.31427099999999,23.089791"
113.380654,23.139773,天河,"113.380654,23.139773"
113.30426000000001,23.129965,越秀,"113.30426000000001,23.129965"
113.268579,23.093339999999998,海珠,"113.268579,23.093339999999998"
113.207353,23.080473,荔湾,"113.207353,23.080473"
113.21998300000001,23.117198000000002,荔湾,"113.21998300000001,23.117198000000002"
113.36892399999999,23.463734,白云,"113.36892399999999,23.463734"
113.29996000000001,23.338867999999998,白云,"113.29996000000001,23.338867999999998"
113.26167099999999,23.181841,白云,"113.26167099999999,23.181841"
113.33928600000002,23.046101999999998,番禺,"113.33928600000002,23.046101999999998"
113.35731200000001,22.975742999999998,番禺,"113.35731200000001,22.975742999999998"
113.275892,23.124829000000002,越秀,"113.275892,23.124829000000002"
113.385199,23.177817,天河,"113.385199,23.177817"
113.489899,22.954772,番禺,"113.489899,22.954772"
113.287547,23.168025,白云,"113.287547,23.168025"
113.362067,22.929796,番禺,"113.362067,22.929796"
113.58388000000001,23.132528,增城,"113.58388000000001,23.132528"
113.344472,22.970091,番禺,"113.344472,22.970091"
113.34253000000001,23.181239,白云,"113.34253000000001,23.181239"
113.351549,23.037188,番禺,"113.351549,23.037188"
113.29983999999999,23.230961999999998,白云,"113.29983999999999,23.230961999999998"
113.33896674177,22.975204690219,番禺,"113.33896674177,22.975204690219"
113.436953,23.114123,海珠,"113.436953,23.114123"
113.333863,23.149326000000002,天河,"113.333863,23.149326000000002"
113.272823,23.127102999999998,越秀,"113.272823,23.127102999999998"
113.344472,22.970091,番禺,"113.344472,22.970091"
113.31201599999999,23.077565,海珠,"113.31201599999999,23.077565"
113.214074,23.182507,白云,"113.214074,23.182507"
113.455669,23.106815,天河,"113.455669,23.106815"
113.303081,23.223095999999998,白云,"113.303081,23.223095999999998"
113.202739,23.07564,荔湾,"113.202739,23.07564"
113.33632,23.121668,天河,"113.33632,23.121668"
113.382327,22.919779000000002,番禺,"113.382327,22.919779000000002"
113.683816,23.27982,增城,"113.683816,23.27982"
113.314334,23.440186999999998,白云,"113.314334,23.440186999999998"
113.28933400000001,23.115558,海珠,"113.28933400000001,23.115558"
113.55243899999999,22.798052,南沙,"113.55243899999999,22.798052"
113.25055400000001,23.123372,荔湾,"113.25055400000001,23.123372"
113.337566,23.020446,番禺,"113.337566,23.020446"
113.400653,23.121532000000002,天河,"113.400653,23.121532000000002"
113.32996999999999,23.154255,天河,"113.32996999999999,23.154255"
113.341315,23.155378,天河,"113.341315,23.155378"
113.300904,23.149526,越秀,"113.300904,23.149526"
113.312614,23.108369,海珠,"113.312614,23.108369"
113.30621799999999,23.037279,番禺,"113.30621799999999,23.037279"
113.27811499999999,23.252729000000002,白云,"113.27811499999999,23.252729000000002"
113.317074,23.145879,越秀,"113.317074,23.145879"
113.32290400000001,23.126179999999998,越秀,"113.32290400000001,23.126179999999998"
113.261103,23.174568,白云,"113.261103,23.174568"
113.298809,23.240432000000002,白云,"113.298809,23.240432000000002"
113.24620700000001,23.079925,荔湾,"113.24620700000001,23.079925"
113.235721,23.141126999999997,荔湾,"113.235721,23.141126999999997"
113.55243899999999,22.798052,南沙,"113.55243899999999,22.798052"
113.270533,23.126375,越秀,"113.270533,23.126375"
113.21398,23.184919,白云,"113.21398,23.184919"
113.40819199999999,23.384393,白云,"113.40819199999999,23.384393"
113.264357,23.179023,白云,"113.264357,23.179023"
113.379815,23.127289,天河,"113.379815,23.127289"
113.328069,22.966256,番禺,"113.328069,22.966256"
113.447232,23.107746,天河,"113.447232,23.107746"
113.40010900000001,23.099401,海珠,"113.40010900000001,23.099401"
113.59710804321001,23.550555627167,从化,"113.59710804321001,23.550555627167"
113.56503300000001,23.217396,增城,"113.56503300000001,23.217396"
113.82548100000001,23.229882999999997,增城,"113.82548100000001,23.229882999999997"
113.38881299999998,23.106046,海珠,"113.38881299999998,23.106046"
113.26876100000001,23.105012,海珠,"113.26876100000001,23.105012"
113.292957,23.145713,越秀,"113.292957,23.145713"
113.409527,22.947021,番禺,"113.409527,22.947021"
113.33436499999999,23.214848,白云,"113.33436499999999,23.214848"
113.36805600000001,23.139454,天河,"113.36805600000001,23.139454"
113.334566,22.972482,番禺,"113.334566,22.972482"
113.331775,23.189029,白云,"113.331775,23.189029"
113.30726899999999,23.152545,越秀,"113.30726899999999,23.152545"
113.323674,23.017565,番禺,"113.323674,23.017565"
113.32311100000001,23.127863,越秀,"113.32311100000001,23.127863"
113.25738,23.149193,白云,"113.25738,23.149193"
113.279579,23.206020000000002,白云,"113.279579,23.206020000000002"
113.36633799999998,23.144938,天河,"113.36633799999998,23.144938"
113.213652,23.144516,白云,"113.213652,23.144516"
113.299221,23.076475,海珠,"113.299221,23.076475"
113.531158,23.217363,增城,"113.531158,23.217363"
113.26747399999999,23.194187,白云,"113.26747399999999,23.194187"
113.20018400000001,23.075437,荔湾,"113.20018400000001,23.075437"
113.263176,23.187335,白云,"113.263176,23.187335"
113.288578,23.139498,越秀,"113.288578,23.139498"
113.31679,23.125995,越秀,"113.31679,23.125995"
113.220003,23.117979000000002,荔湾,"113.220003,23.117979000000002"
113.229354,23.156246,白云,"113.229354,23.156246"
113.57929399999999,23.110272,增城,"113.57929399999999,23.110272"
113.338606,23.126019,天河,"113.338606,23.126019"
113.265791,23.138815,荔湾,"113.265791,23.138815"
113.31619429321998,22.984642729593002,番禺,"113.31619429321998,22.984642729593002"
113.34528999999999,23.191841,白云,"113.34528999999999,23.191841"
113.322451,23.102732999999997,海珠,"113.322451,23.102732999999997"
113.273016,23.210753,白云,"113.273016,23.210753"
113.28076899999999,23.145651,越秀,"113.28076899999999,23.145651"
113.588167,23.118249,增城,"113.588167,23.118249"
113.23858700000001,23.072062,荔湾,"113.23858700000001,23.072062"
113.307776,23.041635999999997,番禺,"113.307776,23.041635999999997"
113.32480600000001,23.094458,海珠,"113.32480600000001,23.094458"
113.3161,23.067705,海珠,"113.3161,23.067705"
113.224681,23.118651999999997,荔湾,"113.224681,23.118651999999997"
113.39353100000001,23.135745,天河,"113.39353100000001,23.135745"
113.341315,23.155378,天河,"113.341315,23.155378"
113.36339299999999,23.095763,海珠,"113.36339299999999,23.095763"
113.56556100000002,23.106054999999998,增城,"113.56556100000002,23.106054999999998"
113.375832,23.137446,天河,"113.375832,23.137446"
113.481284,22.951639,番禺,"113.481284,22.951639"
113.29833500000001,23.229237,白云,"113.29833500000001,23.229237"
113.531158,23.217363,增城,"113.531158,23.217363"
113.3790471794173,22.944808407047056,番禺,"113.3790471794173,22.944808407047056"
113.825827,23.228447,增城,"113.825827,23.228447"
113.27320800000001,23.212003,白云,"113.27320800000001,23.212003"
113.352519,23.000923999999998,番禺,"113.352519,23.000923999999998"
113.489899,22.954772,番禺,"113.489899,22.954772"
113.2668,23.124845999999998,越秀,"113.2668,23.124845999999998"
113.202634,23.078098999999998,荔湾,"113.202634,23.078098999999998"
113.39163400000001,23.131509,天河,"113.39163400000001,23.131509"
113.328069,22.966256,番禺,"113.328069,22.966256"
113.243457,23.168605,白云,"113.243457,23.168605"
113.336316,23.016999,番禺,"113.336316,23.016999"
113.29886100000002,23.135382999999997,越秀,"113.29886100000002,23.135382999999997"
113.24765,23.156086,白云,"113.24765,23.156086"
113.26683799999999,23.113913,海珠,"113.26683799999999,23.113913"
113.28076200000001,23.126404,越秀,"113.28076200000001,23.126404"
113.279215,23.141322,越秀,"113.279215,23.141322"
113.27623700000001,23.172302,白云,"113.27623700000001,23.172302"
113.33561499999999,23.188755,白云,"113.33561499999999,23.188755"
113.282338,23.246715,白云,"113.282338,23.246715"
113.33280900000001,23.026889,番禺,"113.33280900000001,23.026889"
113.408976,23.124938,天河,"113.408976,23.124938"
113.365385,22.961130999999998,番禺,"113.365385,22.961130999999998"
113.34551,23.104841,海珠,"113.34551,23.104841"
113.338431,23.143410999999997,天河,"113.338431,23.143410999999997"
113.23076499999999,23.136981,荔湾,"113.23076499999999,23.136981"
113.213228,23.117115,荔湾,"113.213228,23.117115"
113.33714199999999,23.212933,白云,"113.33714199999999,23.212933"
113.346947,23.144961,天河,"113.346947,23.144961"
113.640507,23.634742000000003,从化,"113.640507,23.634742000000003"
113.294302,23.103079,海珠,"113.294302,23.103079"
113.23961399999999,23.103526000000002,荔湾,"113.23961399999999,23.103526000000002"
113.30925,23.048157999999997,番禺,"113.30925,23.048157999999997"
113.339501,23.169995999999998,天河,"113.339501,23.169995999999998"
113.53698600000001,22.798776999999998,南沙,"113.53698600000001,22.798776999999998"
113.36814299999999,23.136844,天河,"113.36814299999999,23.136844"
113.276924,23.102378,海珠,"113.276924,23.102378"
113.29980800000001,23.07434,海珠,"113.29980800000001,23.07434"
113.60030800000001,23.130957000000002,增城,"113.60030800000001,23.130957000000002"
113.24308899999998,23.12572,荔湾,"113.24308899999998,23.12572"
113.413215,23.172647,天河,"113.413215,23.172647"
113.337376,23.187896,白云,"113.337376,23.187896"
113.26586599999999,23.204513000000002,白云,"113.26586599999999,23.204513000000002"
113.42169299999999,23.133214000000002,天河,"113.42169299999999,23.133214000000002"
113.449831,23.190724,增城,"113.449831,23.190724"
113.298809,23.240432000000002,白云,"113.298809,23.240432000000002"
113.346556,23.128523,天河,"113.346556,23.128523"
113.35586699999999,22.91692,番禺,"113.35586699999999,22.91692"
113.311089,23.072216,海珠,"113.311089,23.072216"
113.58871264555,23.553343386593,从化,"113.58871264555,23.553343386593"
113.258172,23.195706,白云,"113.258172,23.195706"
113.210834,23.181746,白云,"113.210834,23.181746"
113.326376,23.128776000000002,越秀,"113.326376,23.128776000000002"
113.360998,23.066285,海珠,"113.360998,23.066285"
113.382327,22.919779000000002,番禺,"113.382327,22.919779000000002"
113.2642,23.157318,白云,"113.2642,23.157318"
113.49086899999999,22.944775,番禺,"113.49086899999999,22.944775"
113.340488,23.129151,天河,"113.340488,23.129151"
113.217031,23.164078,白云,"113.217031,23.164078"
113.549218,22.804075,南沙,"113.549218,22.804075"
113.42011399999998,23.124493,天河,"113.42011399999998,23.124493"
113.288982,23.217292999999998,白云,"113.288982,23.217292999999998"
113.241424,23.132487,荔湾,"113.241424,23.132487"
113.347517,23.147399,天河,"113.347517,23.147399"
113.36892399999999,23.463734,白云,"113.36892399999999,23.463734"
113.38386299999999,23.007820000000002,番禺,"113.38386299999999,23.007820000000002"
113.335676,22.993638,番禺,"113.335676,22.993638"
113.317074,23.145879,越秀,"113.317074,23.145879"
113.282954,23.189345,白云,"113.282954,23.189345"
113.33548799999998,23.211109,白云,"113.33548799999998,23.211109"
113.604271,23.145804000000002,增城,"113.604271,23.145804000000002"
